tick,kind,species,patch_x,patch_y,x,y,cause,detail
1700,birth,grazer,25,27,202,216,,8708
1700,death,grazer,30,3,247,29,crowded,2283
1700,birth,grazer,26,3,215,29,,8709
1700,birth,grazer,2,12,23,98,,8710
1700,birth,grazer,8,23,69,190,,8711
1700,birth,grazer,9,8,73,64,,8712
1700,germination,tree,16,6,129,54,,8713
1700,germination,tree,26,18,214,146,,8714
1700,germination,tree,28,22,224,178,,8715
1700,germination,tree,12,23,100,187,,8716
1700,germination,tree,3,27,28,216,,8717
1700,germination,tree,18,31,147,250,,8718
1700,germination,tree,25,24,200,195,,8719
1700,germination,tree,25,28,202,224,,8720
1700,germination,tree,15,6,122,48,,8721
1700,germination,tree,11,23,91,191,,8722
1700,germination,tree,4,27,36,218,,8723
1700,tree_death,tree,28,13,231,109,crowded,1060
1700,germination,tree,3,5,24,41,,8724
1700,germination,tree,28,22,230,180,,8725
1700,germination,tree,24,24,195,199,,8726
1700,germination,tree,29,26,233,215,,8727
1700,germination,tree,10,27,87,216,,8728
1700,tree_death,tree,27,17,218,142,crowded,1725
1700,germination,tree,29,22,235,180,,8729
1700,germination,tree,12,24,102,193,,8730
1700,germination,tree,26,27,213,221,,8731
1700,germination,tree,18,31,144,252,,8732
1701,birth,grazer,22,22,176,177,,8733
1701,birth,grazer,1,20,15,165,,8734
1701,birth,grazer,17,2,143,18,,8735
1701,birth,grazer,14,13,112,104,,8736
1701,birth,grazer,13,28,105,226,,8737
1701,birth,grazer,12,0,99,1,,8738
1701,birth,grazer,12,2,99,23,,8739
1701,birth,grazer,25,29,203,232,,8740
1701,birth,grazer,24,23,196,191,,8741
1702,birth,grazer,13,21,104,174,,8742
1702,birth,grazer,25,4,207,35,,8743
1702,birth,grazer,25,4,204,39,,8744
1702,birth,grazer,31,4,248,32,,8745
1702,birth,grazer,29,11,235,93,,8746
1702,storm,,0,0,,,,1.4522 0.4471 0.1093
1703,birth,grazer,31,29,248,232,,8747
1703,birth,grazer,13,4,107,36,,8748
1703,birth,grazer,30,19,240,152,,8749
1703,birth,grazer,30,11,243,94,,8750
1703,birth,grazer,25,3,200,29,,8751
1703,birth,grazer,10,9,80,72,,8752
1703,birth,grazer,20,10,162,83,,8753
1703,birth,grazer,11,30,95,243,,8754
1703,birth,grazer,10,13,83,107,,8755
1703,birth,grazer,26,27,211,221,,8756
1704,birth,grazer,4,23,34,190,,8757
1704,birth,grazer,25,23,206,185,,8758
1704,birth,grazer,31,2,248,17,,8759
1704,birth,grazer,8,1,67,15,,8760
1704,birth,grazer,30,29,240,232,,8761
1704,birth,grazer,21,22,175,176,,8762
1705,birth,grazer,22,11,176,88,,8763
1705,birth,grazer,13,30,104,242,,8764
1705,birth,grazer,6,1,53,15,,8765
1705,birth,grazer,25,25,204,201,,8766
1705,birth,grazer,15,7,121,60,,8767
1705,birth,grazer,27,29,219,232,,8768
1705,birth,grazer,30,7,245,61,,8769
1705,birth,grazer,7,13,57,105,,8770
1705,birth,grazer,15,12,120,96,,8771
1705,death,grazer,31,1,255,10,crowded,8031
1706,birth,grazer,31,8,248,64,,8772
1706,death,grazer,3,16,24,135,crowded,2225
1706,birth,grazer,19,27,156,222,,8773
1706,birth,grazer,2,12,19,96,,8774
1706,birth,grazer,25,27,205,220,,8775
1706,birth,grazer,29,7,237,63,,8776
1706,birth,grazer,19,22,152,176,,8777
1707,birth,grazer,31,0,255,7,,8778
1707,birth,grazer,24,9,199,75,,8779
1707,birth,grazer,10,7,81,56,,8780
1707,birth,grazer,23,20,190,160,,8781
1707,birth,grazer,4,23,39,186,,8782
1707,birth,grazer,0,23,0,187,,8783
1707,birth,grazer,25,8,206,64,,8784
1707,birth,grazer,22,22,176,176,,8785
1707,birth,grazer,25,8,203,66,,8786
1707,death,grazer,23,23,188,188,crowded,6663
1708,birth,grazer,2,16,22,134,,8787
1708,birth,grazer,10,10,80,82,,8788
1708,birth,grazer,25,7,207,62,,8789
1709,birth,grazer,12,27,98,217,,8790
1709,birth,grazer,30,28,245,230,,8791
1709,birth,grazer,27,4,221,35,,8792
1709,birth,grazer,31,23,254,189,,8793
1710,birth,grazer,29,3,235,24,,8794
1710,birth,grazer,26,6,210,55,,8795
1710,birth,grazer,13,5,109,44,,8796
1710,birth,grazer,31,4,248,32,,8797
1710,birth,grazer,9,1,72,14,,8798
1710,birth,grazer,8,25,69,204,,8799
1710,birth,grazer,15,30,120,243,,8800
1711,birth,grazer,14,22,112,183,,8801
1711,birth,grazer,26,25,211,203,,8802
1711,birth,grazer,7,27,60,217,,8803
1711,birth,grazer,4,2,32,21,,8804
1711,birth,grazer,20,25,167,207,,8805
1711,birth,grazer,13,13,105,104,,8806
1711,birth,grazer,24,23,192,184,,8807
1711,birth,grazer,26,18,215,147,,8808
1712,birth,grazer,12,14,96,114,,8809
1712,birth,grazer,1,25,15,203,,8810
1712,birth,grazer,26,19,213,154,,8811
1712,birth,grazer,1,30,8,247,,8812
1712,death,grazer,24,9,199,75,crowded,8779
1713,birth,grazer,6,8,54,71,,8813
1713,birth,grazer,2,14,23,112,,8814
1713,birth,grazer,11,30,89,245,,8815
1713,birth,grazer,23,21,187,173,,8816
1713,birth,grazer,25,26,200,209,,8817
1713,death,grazer,23,10,189,84,eaten,4384
1714,birth,grazer,24,11,194,91,,8818
1714,birth,grazer,2,12,20,97,,8819
1714,birth,grazer,15,23,125,190,,8820
1714,birth,grazer,12,3,99,24,,8821
1714,birth,grazer,29,4,238,38,,8822
1714,birth,grazer,9,1,72,15,,8823
1714,birth,grazer,11,10,94,87,,8824
1714,death,grazer,23,10,189,81,crowded,5471
1714,birth,grazer,28,7,228,62,,8825
1714,birth,grazer,14,21,113,173,,8826
1715,birth,grazer,7,1,59,15,,8827
1715,birth,grazer,31,26,253,214,,8828
1715,birth,grazer,13,19,109,154,,8829
1715,death,grazer,2,26,16,215,crowded,5185
1715,birth,grazer,2,24,16,199,,8830
1715,birth,grazer,3,23,24,185,,8831
1715,birth,grazer,25,7,207,56,,8832
1715,birth,grazer,15,17,120,142,,8833
1715,birth,grazer,30,10,240,80,,8834
1715,birth,grazer,15,18,121,144,,8835
1715,birth,grazer,14,18,117,144,,8836
1715,death,grazer,2,26,21,213,crowded,7061
1716,birth,grazer,12,28,99,226,,8837
1716,birth,grazer,15,17,121,143,,8838
1716,birth,grazer,2,12,19,96,,8839
1716,birth,grazer,9,30,79,245,,8840
1717,birth,grazer,7,23,58,191,,8841
1717,birth,grazer,31,17,248,136,,8842
1717,birth,grazer,6,28,53,225,,8843
1717,birth,grazer,6,1,53,15,,8844
1717,birth,grazer,7,26,59,208,,8845
1717,birth,grazer,12,16,96,134,,8846
1717,birth,grazer,14,20,112,161,,8847
1718,birth,grazer,22,22,183,176,,8848
1718,birth,grazer,5,3,40,25,,8849
1718,death,grazer,22,21,176,174,crowded,3539
1718,birth,grazer,31,18,249,145,,8850
1718,birth,grazer,22,22,180,176,,8851
1718,birth,grazer,26,3,215,25,,8852
1718,birth,grazer,30,13,246,105,,8853
1718,birth,grazer,29,28,232,228,,8854
1718,birth,grazer,24,11,199,93,,8855
1719,birth,grazer,15,30,120,244,,8856
1719,birth,grazer,13,18,109,146,,8857
1719,birth,grazer,24,9,196,76,,8858
1719,birth,grazer,28,9,225,72,,8859
1719,birth,grazer,28,5,231,45,,8860
1719,birth,grazer,31,21,253,168,,8861
1720,birth,grazer,14,21,112,172,,8862
1720,birth,grazer,21,22,168,176,,8863
1720,birth,grazer,28,5,231,47,,8864
1720,birth,grazer,25,23,206,184,,8865
1720,birth,grazer,7,26,59,211,,8866
1720,birth,grazer,0,19,0,155,,8867
1720,birth,grazer,13,18,110,149,,8868
1720,birth,grazer,28,10,225,82,,8869
1720,birth,grazer,17,2,143,23,,8870
1720,birth,grazer,13,20,109,167,,8871
1721,birth,grazer,25,25,206,203,,8872
1721,birth,grazer,7,28,62,225,,8873
1721,birth,grazer,28,3,229,24,,8874
1721,birth,grazer,31,21,250,168,,8875
1721,birth,grazer,26,8,210,64,,8876
1721,birth,grazer,23,28,191,224,,8877
1721,birth,grazer,22,10,179,82,,8878
1721,birth,grazer,31,9,248,72,,8879
1722,birth,grazer,21,13,172,105,,8880
1722,birth,grazer,0,2,0,17,,8881
1722,birth,grazer,6,27,48,216,,8882
1722,birth,grazer,26,29,214,232,,8883
1723,birth,grazer,10,3,83,24,,8884
1723,birth,grazer,27,5,216,47,,8885
1723,birth,grazer,25,11,205,95,,8886
1723,birth,grazer,27,5,216,47,,8887
1723,birth,grazer,2,12,23,96,,8888
1723,birth,grazer,28,4,225,32,,8889
1723,birth,grazer,28,4,225,33,,8890
1723,birth,grazer,24,28,197,225,,8891
1723,birth,grazer,12,1,97,15,,8892
1723,birth,grazer,10,6,81,49,,8893
1724,birth,grazer,23,9,189,72,,8894
1724,birth,grazer,13,28,105,224,,8895
1724,death,grazer,23,10,188,83,crowded,3341
1724,birth,grazer,27,5,216,47,,8896
1725,birth,grazer,23,8,189,66,,8897
1725,birth,grazer,9,10,72,81,,8898
1725,birth,grazer,18,27,151,222,,8899
1725,birth,grazer,14,30,119,244,,8900
1725,death,grazer,23,10,188,83,crowded,2418
1725,birth,grazer,21,24,173,199,,8901
1725,birth,grazer,27,5,216,47,,8902
1725,birth,grazer,16,3,132,28,,8903
1725,birth,grazer,18,27,145,219,,8904
1725,death,grazer,23,10,188,82,crowded,5888
1725,birth,grazer,31,2,248,17,,8905
1725,birth,grazer,21,22,168,176,,8906
1726,birth,grazer,11,1,92,14,,8907
1726,birth,grazer,19,8,158,65,,8908
1726,birth,grazer,26,24,215,193,,8909
1726,birth,grazer,22,21,176,168,,8910
1726,birth,grazer,15,28,127,229,,8911
1727,birth,grazer,13,21,104,174,,8912
1727,birth,grazer,5,11,43,88,,8913
1727,birth,grazer,7,21,62,174,,8914
1727,birth,grazer,10,1,87,14,,8915
1727,birth,grazer,31,7,248,56,,8916
1727,death,grazer,23,20,187,165,crowded,8785
1727,death,grazer,30,0,246,0,eaten,124
1727,death,grazer,20,24,166,195,eaten,1954
1728,birth,grazer,9,13,72,109,,8917
1728,birth,grazer,7,7,61,57,,8918
1728,death,grazer,23,20,186,164,crowded,574
1728,birth,grazer,24,27,199,217,,8919
1728,birth,grazer,14,23,115,190,,8920
1728,death,grazer,26,7,214,58,crowded,3359
1728,birth,grazer,31,9,248,73,,8921
1728,birth,grazer,21,1,169,15,,8922
1728,birth,grazer,19,13,152,104,,8923
1728,death,grazer,26,7,208,57,crowded,7041
1729,birth,grazer,31,17,249,137,,8924
1729,birth,grazer,28,23,224,184,,8925
1729,birth,grazer,18,1,144,15,,8926
1729,death,grazer,30,0,246,0,crowded,3015
1729,birth,grazer,27,5,217,47,,8927
1729,birth,grazer,22,8,176,71,,8928
1729,birth,grazer,5,14,42,114,,8929
1730,birth,grazer,9,12,77,102,,8930
1730,death,grazer,30,0,246,0,crowded,477
1730,birth,grazer,10,8,81,65,,8931
1730,birth,grazer,10,15,80,125,,8932
1730,birth,grazer,8,14,67,113,,8933
1730,birth,grazer,12,2,97,22,,8934
1730,birth,grazer,14,21,115,170,,8935
1731,death,grazer,23,20,187,165,crowded,3517
1731,birth,grazer,31,13,253,110,,8936
1731,birth,grazer,23,7,184,59,,8937
1731,death,grazer,23,11,186,89,crowded,6036
1732,birth,grazer,12,31,101,248,,8938
1732,birth,grazer,10,15,80,125,,8939
1732,birth,grazer,15,7,121,59,,8940
1732,birth,grazer,23,10,191,87,,8941
1732,birth,grazer,31,26,250,215,,8942
1732,birth,grazer,26,19,210,156,,8943
1732,birth,grazer,31,28,255,227,,8944
1732,birth,grazer,31,8,249,69,,8945
1732,birth,grazer,15,31,122,248,,8946
1732,birth,grazer,12,16,99,130,,8947
1733,birth,grazer,11,31,95,248,,8948
1733,birth,grazer,4,27,38,216,,8949
1733,birth,grazer,17,28,136,224,,8950
1733,birth,grazer,2,12,23,96,,8951
1733,birth,grazer,7,27,58,221,,8952
1733,birth,grazer,31,6,248,51,,8953
1734,birth,grazer,10,15,87,127,,8954
1734,birth,grazer,25,4,205,35,,8955
1734,birth,grazer,21,12,172,99,,8956
1734,birth,grazer,11,18,90,149,,8957
1734,birth,grazer,15,5,126,45,,8958
1734,birth,grazer,31,3,248,24,,8959
1734,birth,grazer,8,13,65,111,,8960
1734,death,grazer,23,21,189,168,crowded,8733
1735,birth,grazer,23,20,191,161,,8961
1735,birth,grazer,23,10,191,80,,8962
1735,birth,grazer,17,2,143,23,,8963
1735,birth,grazer,23,20,189,160,,8964
1735,birth,grazer,17,23,137,191,,8965
1735,birth,grazer,2,14,21,113,,8966
1735,birth,grazer,7,27,58,220,,8967
1735,birth,grazer,28,26,231,208,,8968
1735,birth,grazer,4,23,39,185,,8969
1735,birth,grazer,26,7,214,57,,8970
1735,birth,grazer,10,11,86,90,,8971
1735,birth,grazer,14,31,119,253,,8972
1735,death,grazer,23,11,186,93,crowded,7870
1735,death,grazer,4,2,35,22,crowded,8227
1736,birth,grazer,25,26,200,208,,8973
1736,birth,grazer,10,20,81,161,,8974
1736,birth,grazer,30,11,240,91,,8975
1736,death,grazer,23,11,187,94,crowded,1775
1736,birth,grazer,22,22,183,181,,8976
1736,birth,grazer,14,31,115,248,,8977
1736,birth,grazer,26,7,214,63,,8978
1736,birth,grazer,4,27,33,216,,8979
1736,birth,grazer,12,6,96,49,,8980
1737,birth,grazer,24,6,192,50,,8981
1737,birth,grazer,8,11,65,92,,8982
1737,birth,grazer,27,8,216,66,,8983
1737,birth,grazer,18,13,150,104,,8984
1737,death,grazer,23,11,186,94,eaten,523
1738,birth,grazer,27,25,223,200,,8985
1738,birth,grazer,18,30,144,246,,8986
1738,birth,grazer,16,31,129,254,,8987
1738,birth,grazer,22,31,179,249,,8988
1738,death,grazer,23,12,189,96,crowded,7703
1738,death,grazer,30,0,247,0,crowded,8155
1739,birth,grazer,30,23,242,189,,8989
1739,birth,grazer,25,26,200,213,,8990
1739,birth,grazer,31,10,253,87,,8991
1739,birth,grazer,30,23,241,186,,8992
1739,birth,grazer,20,10,167,80,,8993
1739,birth,grazer,15,31,126,252,,8994
1740,birth,grazer,6,15,48,127,,8995
1740,birth,grazer,20,10,167,80,,8996
1740,birth,grazer,29,6,232,49,,8997
1740,birth,grazer,21,13,168,107,,8998
1741,birth,grazer,6,28,49,224,,8999
1741,death,grazer,23,12,189,97,crowded,3197
1741,birth,grazer,14,12,116,96,,9000
1741,birth,grazer,22,18,181,147,,9001
1742,birth,grazer,9,14,74,112,,9002
1742,birth,grazer,20,24,161,197,,9003
1742,birth,grazer,16,2,128,21,,9004
1743,birth,grazer,19,13,152,104,,9005
1743,birth,grazer,19,13,152,104,,9006
1743,birth,grazer,15,30,121,244,,9007
1744,birth,grazer,23,23,189,190,,9008
1744,birth,grazer,29,3,232,27,,9009
1744,death,grazer,7,15,62,126,crowded,1956
1744,death,grazer,23,12,188,98,crowded,3353
1744,birth,grazer,5,11,40,88,,9010
1744,birth,grazer,28,5,227,44,,9011
1744,birth,grazer,12,31,102,249,,9012
1744,death,grazer,2,11,20,90,crowded,8007
1745,birth,grazer,1,30,8,247,,9013
1745,birth,grazer,7,1,58,15,,9014
1745,birth,grazer,17,7,136,56,,9015
1745,birth,grazer,26,21,214,174,,9016
1745,birth,grazer,25,8,206,71,,9017
1745,birth,grazer,2,12,23,96,,9018
1745,birth,grazer,25,8,207,70,,9019
1745,birth,grazer,15,4,127,36,,9020
1745,birth,grazer,9,1,74,14,,9021
1745,storm,,0,0,,,,4.7965 1.5922 0.6979
1746,birth,grazer,14,17,116,141,,9022
1746,birth,grazer,24,8,196,68,,9023
1746,death,grazer,24,9,194,74,crowded,3016
1746,birth,grazer,12,1,97,14,,9024
1746,birth,grazer,14,21,119,175,,9025
1746,birth,grazer,5,2,40,21,,9026
1746,birth,grazer,5,31,47,249,,9027
1746,birth,grazer,24,8,193,64,,9028
1746,birth,grazer,13,19,105,153,,9029
1746,birth,grazer,15,22,123,176,,9030
1746,birth,grazer,31,14,254,112,,9031
1747,birth,grazer,25,3,200,29,,9032
1747,birth,grazer,5,31,47,249,,9033
1747,birth,grazer,26,8,208,64,,9034
1747,birth,grazer,25,6,205,48,,9035
1747,birth,grazer,28,4,224,32,,9036
1747,birth,grazer,13,31,107,248,,9037
1747,birth,grazer,28,14,227,116,,9038
1747,birth,grazer,14,17,113,142,,9039
1747,birth,grazer,11,6,95,55,,9040
1747,birth,grazer,4,13,35,106,,9041
1747,birth,grazer,28,4,226,38,,9042
1747,birth,grazer,6,13,48,105,,9043
1747,birth,grazer,4,13,39,104,,9044
1747,birth,grazer,20,13,163,107,,9045
1747,birth,grazer,13,20,110,166,,9046
1747,birth,grazer,10,4,84,36,,9047
1748,birth,grazer,23,20,189,160,,9048
1748,birth,grazer,5,12,47,99,,9049
1748,birth,grazer,9,20,73,163,,9050
1748,birth,grazer,30,8,244,64,,9051
1749,birth,grazer,23,28,184,224,,9052
1749,birth,grazer,27,10,218,82,,9053
1749,birth,grazer,7,15,59,127,,9054
1749,birth,grazer,2,28,16,224,,9055
1749,birth,grazer,17,4,143,36,,9056
1749,birth,grazer,7,14,56,112,,9057
1749,birth,grazer,10,13,81,105,,9058
1750,birth,grazer,9,9,72,74,,9059
1750,birth,grazer,30,4,241,39,,9060
1750,birth,grazer,10,16,87,130,,9061
1750,birth,grazer,20,11,160,93,,9062
1750,death,grazer,23,12,191,96,crowded,5682
1750,birth,grazer,8,31,66,249,,9063
1750,birth,grazer,28,5,225,40,,9064
1750,germination,tree,15,4,120,32,,9065
1750,germination,tree,2,6,21,50,,9066
1750,germination,tree,22,8,180,64,,9067
1750,germination,tree,21,8,173,64,,9068
1750,tree_death,tree,15,3,127,30,crowded,838
1750,germination,tree,2,5,22,46,,9069
1750,germination,tree,29,7,236,62,,9070
1750,germination,tree,23,7,184,63,,9071
1750,germination,tree,15,3,123,27,,9072
1750,germination,tree,18,28,144,224,,9073
1750,germination,tree,9,27,77,222,,9074
1751,birth,grazer,11,6,89,50,,9075
1751,birth,grazer,31,23,252,189,,9076
1751,birth,grazer,0,2,0,20,,9077
1751,birth,grazer,10,7,82,61,,9078
1751,birth,grazer,30,11,240,91,,9079
1752,birth,grazer,29,14,235,119,,9080
1752,birth,grazer,0,23,0,191,,9081
1752,birth,grazer,24,9,196,78,,9082
1752,birth,grazer,14,22,112,183,,9083
1752,birth,grazer,5,3,42,25,,9084
1752,birth,grazer,29,11,233,89,,9085
1752,birth,grazer,29,8,233,71,,9086
1752,birth,grazer,18,12,151,98,,9087
1752,birth,grazer,15,11,120,88,,9088
1752,death,grazer,23,12,185,98,crowded,8142
1753,birth,grazer,24,9,195,79,,9089
1753,birth,grazer,11,3,91,24,,9090
1753,birth,grazer,6,14,52,119,,9091
1754,birth,grazer,12,15,97,122,,9092
1754,birth,grazer,23,21,185,175,,9093
1755,birth,grazer,9,30,79,245,,9094
1755,birth,grazer,21,11,175,93,,9095
1755,birth,grazer,7,12,60,101,,9096
1755,birth,grazer,15,28,121,226,,9097
1755,birth,grazer,12,31,100,251,,9098
1755,birth,grazer,22,17,182,136,,9099
1755,birth,grazer,24,31,193,253,,9100
1755,birth,grazer,8,15,64,127,,9101
1755,birth,grazer,28,26,230,215,,9102
1755,birth,grazer,14,6,117,55,,9103
1755,death,grazer,23,10,188,83,crowded,8056
1756,birth,grazer,21,22,168,176,,9104
1756,birth,grazer,6,11,51,92,,9105
1756,birth,grazer,8,15,66,127,,9106
1756,birth,grazer,5,13,40,104,,9107
1756,birth,grazer,31,18,248,147,,9108
1756,birth,grazer,24,23,195,190,,9109
1756,birth,grazer,1,25,15,203,,9110
1757,birth,grazer,3,28,26,224,,9111
1757,birth,grazer,17,7,136,56,,9112
1757,birth,grazer,31,10,253,82,,9113
1757,birth,grazer,10,1,87,14,,9114
1757,birth,grazer,17,30,140,247,,9115
1757,birth,grazer,30,14,247,118,,9116
1758,birth,grazer,17,7,136,56,,9117
1758,birth,grazer,4,23,32,189,,9118
1758,birth,grazer,15,31,126,249,,9119
1758,birth,grazer,2,5,22,47,,9120
1758,birth,grazer,6,4,48,37,,9121
1758,birth,grazer,16,2,128,21,,9122
1758,birth,grazer,29,27,239,216,,9123
1758,birth,grazer,23,9,184,72,,9124
1758,birth,grazer,30,14,245,112,,9125
1759,birth,grazer,6,4,50,39,,9126
1759,birth,grazer,31,12,251,96,,9127
1759,death,grazer,7,4,59,39,crowded,1816
1759,death,grazer,7,4,57,33,crowded,1931
1759,birth,grazer,26,14,209,116,,9128
1759,birth,grazer,12,5,96,40,,9129
1759,birth,grazer,25,6,202,50,,9130
1759,birth,grazer,10,1,81,15,,9131
1759,birth,grazer,6,28,48,224,,9132
1759,birth,grazer,30,4,243,36,,9133
1759,birth,grazer,17,30,139,247,,9134
1759,death,grazer,23,10,187,86,crowded,7363
1760,death,grazer,8,2,68,22,crowded,832
1760,birth,grazer,12,2,98,22,,9135
1760,birth,grazer,30,28,247,227,,9136
1760,birth,grazer,7,28,63,224,,9137
1760,birth,grazer,19,13,155,104,,9138
1760,birth,grazer,18,19,151,155,,9139
1760,birth,grazer,27,28,222,228,,9140
1760,birth,grazer,28,13,226,107,,9141
1760,death,grazer,23,10,188,86,eaten,486
1761,birth,grazer,20,22,160,179,,9142
1761,birth,grazer,29,18,235,146,,9143
1761,birth,grazer,31,17,251,138,,9144
1761,birth,grazer,17,31,138,254,,9145
1762,birth,grazer,16,7,128,56,,9146
1762,death,grazer,23,12,184,99,crowded,3529
1762,birth,grazer,23,11,191,91,,9147
1762,birth,grazer,16,31,134,255,,9148
1762,death,grazer,30,0,246,0,crowded,7773
1763,birth,grazer,19,22,152,176,,9149
1763,birth,grazer,27,26,222,210,,9150
1763,birth,grazer,21,30,168,247,,9151
1763,birth,grazer,13,13,104,104,,9152
1763,birth,grazer,14,18,112,144,,9153
1763,death,grazer,23,10,187,86,crowded,7642
1764,birth,grazer,10,11,86,95,,9154
1764,birth,grazer,10,14,81,112,,9155
1764,death,grazer,23,10,187,86,crowded,7387
1765,birth,grazer,30,13,243,106,,9156
1765,birth,grazer,31,2,248,18,,9157
1765,birth,grazer,21,1,170,15,,9158
1765,birth,grazer,14,31,113,249,,9159
1765,birth,grazer,21,24,174,192,,9160
1765,birth,grazer,21,24,175,199,,9161
1765,birth,grazer,30,13,244,106,,9162
1765,birth,grazer,28,27,224,220,,9163
1766,birth,grazer,10,22,82,179,,9164
1766,birth,grazer,29,9,233,76,,9165
1766,death,grazer,23,10,187,85,crowded,3374
1766,birth,grazer,23,11,191,89,,9166
1766,birth,grazer,3,31,26,249,,9167
1766,birth,grazer,18,12,151,96,,9168
1766,birth,grazer,24,6,192,49,,9169
1766,birth,grazer,18,11,151,95,,9170
1767,birth,grazer,19,9,152,72,,9171
1767,birth,grazer,9,15,72,127,,9172
1767,birth,grazer,18,31,144,248,,9173
1767,birth,grazer,29,7,233,56,,9174
1767,birth,grazer,8,1,68,15,,9175
1767,birth,grazer,31,2,248,17,,9176
1768,birth,grazer,25,23,204,184,,9177
1768,birth,grazer,20,22,167,177,,9178
1768,birth,grazer,8,11,70,94,,9179
1768,birth,grazer,9,15,72,127,,9180
1768,birth,grazer,0,29,0,233,,9181
1768,birth,grazer,19,1,154,15,,9182
1768,birth,grazer,29,8,235,65,,9183
1768,birth,grazer,19,1,152,15,,9184
1768,birth,grazer,25,11,201,95,,9185
1768,death,grazer,20,21,165,172,crowded,7571
1768,death,grazer,9,2,76,22,crowded,8849
1769,birth,grazer,31,5,250,40,,9186
1769,birth,grazer,31,15,255,123,,9187
1769,birth,grazer,26,19,210,156,,9188
1769,birth,grazer,13,31,105,250,,9189
1769,birth,grazer,13,2,105,23,,9190
1769,birth,grazer,15,30,121,245,,9191
1769,birth,grazer,19,26,158,210,,9192
1769,birth,grazer,14,6,117,50,,9193
1769,birth,grazer,16,31,128,250,,9194
1769,birth,grazer,14,13,112,104,,9195
1769,death,grazer,9,2,78,21,crowded,7572
1770,birth,grazer,30,25,240,203,,9196
1770,birth,grazer,19,26,159,214,,9197
1770,birth,grazer,17,7,138,56,,9198
1770,birth,grazer,11,18,89,146,,9199
1771,birth,grazer,9,25,75,205,,9200
1771,birth,grazer,17,0,136,0,,9201
1771,death,grazer,21,21,168,169,crowded,3415
1771,birth,grazer,25,27,202,216,,9202
1771,birth,grazer,28,4,229,32,,9203
1771,death,grazer,23,10,187,86,crowded,7203
1771,death,grazer,23,10,187,86,crowded,8591
1772,birth,grazer,27,25,220,205,,9204
1772,birth,grazer,25,4,207,36,,9205
1772,birth,grazer,13,17,106,143,,9206
1772,birth,grazer,14,19,113,153,,9207
1772,birth,grazer,8,13,68,109,,9208
1772,birth,grazer,13,17,110,141,,9209
1773,birth,grazer,29,27,232,218,,9210
1773,death,grazer,10,15,86,125,crowded,3045
1773,birth,grazer,17,4,143,36,,9211
1773,birth,grazer,31,4,248,32,,9212
1773,birth,grazer,12,28,101,226,,9213
1773,birth,grazer,14,19,117,154,,9214
1773,birth,grazer,21,24,174,199,,9215
1773,birth,grazer,19,13,152,104,,9216
1773,birth,grazer,25,28,207,224,,9217
1774,birth,grazer,20,21,160,168,,9218
1774,birth,grazer,23,10,187,86,,9219
1774,birth,grazer,20,1,161,15,,9220
